Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
53,0.49179243629753105,0.9677038987878189,2.1078476152921977,0.8100332757676594,0.6749663526244953,0.4557595993322204
54,0.48561468801769925,0.8946943592770846,2.4740666652980603,0.8153826713280822,0.70407133243607,0.4257095158597663
55,0.47538821572924883,0.9247158666326595,2.4340674532087228,0.8170675203234911,0.699192462987887,0.4540901502504174
56,0.4672326811054606,0.931874137324211,2.5693317087073075,0.8214060064866686,0.6899394347240915,0.42070116861435725
57,0.4526238212778642,0.9551915908432616,2.4927460300294975,0.8243123710037488,0.6988559892328399,0.4657762938230384
58,0.44904350235837326,0.9587517301451856,2.8998174134053682,0.8278926751189924,0.6917900403768507,0.4257095158597663
59,0.43243987517898297,0.9777915828253558,2.9858634346409847,0.8364854049955772,0.6949865410497981,0.4323873121869783
60,0.429354688112506,0.9465188506279661,2.2917728643668327,0.8364011625458069,0.699192462987887,0.4557595993322204
61,0.41750049140464984,1.1121891936117043,3.0126973139612296,0.8391390421633461,0.6747981157469717,0.41402337228714525
62,0.4061769652720089,1.0240843748193114,2.6442953975577104,0.8447832862979655,0.6902759084791387,0.4290484140233723
63,0.40475953191850145,1.0105201346544368,2.644929035713798,0.8457520744703256,0.698014804845222,0.46410684474123537
64,0.3917696238658579,1.0058458169411508,2.730295865159286,0.8498799545090772,0.6887617765814267,0.44574290484140233
65,0.37794579705851017,1.0024459868098698,2.841650881265339,0.8559032896676635,0.7005383580080754,0.4357262103505843
66,0.37539178258902584,1.0572023717598908,3.3544624981127287,0.8584305631607767,0.6919582772543742,0.4357262103505843
67,0.3697932616624268,1.000298673107404,2.5691672500811125,0.8613790489027421,0.6993606998654105,0.4540901502504174
