Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.4448986081180546,1.3243355274360666,1.9448333821798627,0.4115243671285961,0.46500672947510097,0.330550918196995
2,1.187768476349967,1.1412606938511773,2.4796157259690133,0.5286213723095068,0.5423956931359354,0.27879799666110183
3,1.0493077876352557,1.0596679848448565,2.1222896011252153,0.5860326018280612,0.5810901749663526,0.38397328881469117
4,0.955691474889006,1.0368967778900617,1.8772520705273277,0.6286592814119034,0.5995962314939435,0.4056761268781302
5,0.8779518492620267,0.9968750967333714,2.1502370489271065,0.6607977759993261,0.6212987886944819,0.38397328881469117
6,0.8029653145818697,1.043200989023492,2.1454335262900903,0.6913777852659956,0.5960632570659489,0.38731218697829717
7,0.7407430022292221,0.9706055163455907,2.2301155642459265,0.7196411271639779,0.6271870794078062,0.39065108514190316
8,0.6674549383866899,1.0263866510302309,2.529375716259605,0.7489574996840909,0.639300134589502,0.4040066777963272
9,0.6070545131887869,0.977688257322116,2.2148956938793787,0.7705656880502085,0.6453566621803499,0.39065108514190316
10,0.548169647767698,1.08729727552723,3.0382776636826363,0.7962596352301925,0.6335800807537012,0.3989983305509182
11,0.49066682862785627,1.0438812812489848,2.45259207800815,0.8209426730129312,0.6419919246298789,0.39232053422370616
12,0.4428972584946016,1.1068886857559925,2.647043171681856,0.83795964786656,0.6366083445491252,0.39565943238731216
13,0.3837032332273346,1.1345569757163845,2.6306734179195606,0.8618002611515942,0.6404777927321669,0.39065108514190316
14,0.35109240390269986,1.5018983430839994,3.0541103921438517,0.8760793563876837,0.566621803499327,0.3806343906510851
15,0.30077153004359486,1.2356004678138521,2.9140914772686206,0.8939808769639022,0.639300134589502,0.39232053422370616
16,0.26820146697359987,1.2904642012661263,2.815010246477629,0.9051430015584854,0.6505720053835801,0.41569282136894825
17,0.24219331307514919,1.407714283843625,3.521049283052746,0.9158417926793311,0.653263795423957,0.4006677796327212
18,0.21077808985647287,1.3751203329377477,3.4202413747185156,0.9258245229771281,0.6435060565275909,0.38397328881469117
19,0.1825194432769809,1.3841753927039444,3.1342049178324247,0.9372393749210227,0.6379542395693136,0.41736227045075125
20,0.16173861498412276,1.4032004115350736,3.4158693897096732,0.9479802872667538,0.6522543741588156,0.4040066777963272
21,0.15073836481919126,1.3984902723421972,3.2835322618484497,0.9498757423865886,0.6490578734858681,0.4290484140233723
22,0.13294025844294388,1.560609656653019,3.633836247419056,0.9550566530474707,0.6615074024226111,0.42070116861435725
23,0.11929677214176643,1.5596709008771745,3.310260998575311,0.960111200033697,0.656628532974428,0.42070116861435725
24,0.11064205069933965,1.6688970427852035,4.191524869517276,0.9636493829240554,0.6478802153432033,0.4023372287145242
25,0.0979171412975924,1.5834320554899688,4.640900398555555,0.9668505960153321,0.6569650067294751,0.38564273789649417
26,0.1026344832090656,1.6731495257455766,4.336204930355675,0.9655027168190051,0.6588156123822342,0.42070116861435725
27,0.09523096886588037,1.693289646870076,3.4301392467398393,0.9681142327618887,0.6492261103633916,0.4290484140233723
28,0.08274323608755445,1.7020852175179457,4.042229652404785,0.9738005981213934,0.652086137281292,0.4073455759599332
29,0.07948686921936265,1.6488526315300478,3.880504382284064,0.9738005981213934,0.6534320323014805,0.4073455759599332
30,0.0682215550357041,1.7728442792609829,4.560159890275252,0.9769596899877848,0.6557873485868102,0.4307178631051753
31,0.058051958549205265,1.9237889868491755,4.597942857365859,0.9799924181795207,0.6578061911170928,0.39232053422370616
32,0.06033870532269799,2.0273928614812076,5.141984754487088,0.979486963480898,0.6522543741588156,0.44073455759599334
33,0.07286694799822088,1.7447136233245293,4.211759548438223,0.9749799924181796,0.6485531628532974,0.4006677796327212
34,0.06446199951344876,1.8611151139447164,4.248134719698053,0.9782233267343414,0.6498990578734859,0.41569282136894825
35,0.05970322176651066,1.8987160574184423,4.333775890500922,0.9796975696053242,0.6544414535666218,0.41569282136894825
36,0.05421903216776965,1.7971890998737616,4.324913495465329,0.9810033275767659,0.6610026917900403,0.3989983305509182
37,0.04594039185670194,1.9389158284068808,4.262274240192614,0.9839939345436165,0.6537685060565276,0.44073455759599334
38,0.04654628335216413,2.006795306407566,4.615982676807203,0.9841624194431574,0.6621803499327052,0.4023372287145242
39,0.04339840701137497,2.029034423653674,4.402057754366021,0.9856787835390253,0.6556191117092867,0.39232053422370616
40,0.042984500270531766,2.0739406662863575,4.943067127152493,0.98563666231414,0.6573014804845222,0.41235392320534225
41,0.042268855270031595,1.9391746490418296,4.954113539896514,0.9853839349648288,0.6633580080753702,0.41068447412353926
42,0.04148215973182134,1.95770146932953,5.049911411185014,0.9853839349648288,0.6615074024226111,0.39565943238731216
43,0.03829003332364448,1.9422676599697493,4.61581080524545,0.9865633292616149,0.6552826379542396,0.4040066777963272
44,0.04636279654260146,1.9861970196562329,4.8679496175364445,0.9837833284191905,0.6633580080753702,0.3989983305509182
45,0.04177777118404064,2.0662397566221413,5.401296797551606,0.9854681774145992,0.6562920592193809,0.39232053422370616
46,0.028984806210150853,1.9946185173804782,4.968346533022429,0.9901857546017439,0.6653768506056528,0.41569282136894825
47,0.03597316272052407,2.0903534006589637,4.742407673283627,0.9878690872330568,0.656628532974428,0.3806343906510851
48,0.02961176474868403,2.046010491282051,4.905078574230797,0.9894696937786951,0.6636944818304172,0.4023372287145242
