Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.4472539180693922,1.2536449864186265,2.0647380571616325,0.40095193968240594,0.49865410497981155,0.3105175292153589
2,1.1916150647514272,1.1245722050468128,2.0863968918198035,0.5272734931131797,0.5536675639300135,0.31552587646076796
3,1.0506412359582125,1.0816678905118537,1.999236828402469,0.5884756328714039,0.5773889636608345,0.327212020033389
4,0.9370342241424434,1.0499287102651853,2.0125251318279065,0.6367465565898657,0.5969044414535666,0.38731218697829717
5,0.841768318993062,1.0378527772983397,2.1253042064215006,0.677267174929447,0.6075033647375505,0.38397328881469117
6,0.7456600097914269,1.0527824740356175,2.467346075334047,0.7155132471252263,0.6172611036339165,0.3722871452420701
7,0.6472901783361429,1.0939665374055665,2.280539936140964,0.7596562908049366,0.6061574697173621,0.3789649415692821
8,0.5657787740913363,1.1408870543243104,2.429806194807354,0.7918790278421296,0.6138963660834454,0.3789649415692821
9,0.48241200787078015,1.1463206436795492,2.5505903771049097,0.8242702497788635,0.6320659488559892,0.38564273789649417
10,0.4154736952444493,1.1755833574921213,2.8759757092124536,0.8513541973800598,0.6243270524899058,0.38397328881469117
11,0.34786477385872017,1.2419861738660163,3.222752398566196,0.8761635988374542,0.6238223418573351,0.3639398998330551
12,0.29284628409505736,1.2927611734998483,2.9822969373903776,0.8988669390505876,0.621971736204576,0.38397328881469117
13,0.2537279741354086,1.3969941078635153,3.3099877520611414,0.9131039130617918,0.6281965006729475,0.35392320534223703
14,0.2153000061436634,1.4160387298638022,3.343858060083891,0.9255296744029317,0.623485868102288,0.3555926544240401
15,0.1906209289801691,1.4033017014303515,3.6386869675234745,0.9361021018491218,0.6345895020188426,0.3606010016694491
16,0.16376994490514277,1.4968600028334687,3.8840273901035913,0.9453687713238701,0.6345895020188426,0.3572621035058431
17,0.1439719377826106,1.5505932413626171,4.1921374107662,0.9529505918032096,0.629878869448183,0.33889816360601
18,0.13098448180832656,1.6140221691157128,3.8041354919734753,0.9553936228465524,0.6238223418573351,0.3656093489148581
19,0.11728024451411015,1.6612643210357556,3.789891575512133,0.9622593825028432,0.621971736204576,0.3789649415692821
20,0.1055220674899971,1.5882049063596153,4.31350492803674,0.9653763531443494,0.6302153432032301,0.3606010016694491
