Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
19,0.8580413852941315,0.901358482017312,2.3987068220188745,0.6642095952150289,0.6569650067294751,0.3772954924874791
20,0.8523046040350215,0.9145809110975073,1.7262994835251255,0.6637041405164062,0.645693135935397,0.4323873121869783
21,0.8362066035241772,0.9007951679429219,2.150628331460451,0.6699802030243039,0.6578061911170928,0.4040066777963272
22,0.8228403576059804,1.0204992070894248,2.590638543430128,0.6773514173792173,0.6290376850605652,0.3639398998330551
23,0.8113714782596437,0.8854301206477146,2.2461353665903996,0.6805105092456089,0.6615074024226111,0.3756260434056761
24,0.799103139344894,0.8666924253026004,1.8186809044135244,0.6857335411313761,0.6714333781965006,0.4373956594323873
25,0.791188371751829,0.8883369081323186,2.2603653920324227,0.6877132387009814,0.6625168236877523,0.36894824707846413
26,0.7753491874011058,0.9108093534746478,1.854844607804951,0.6938629375342235,0.6515814266487214,0.4524207011686144
27,0.7675291294196867,0.918401739890537,1.8695074445322941,0.699507181668843,0.6589838492597577,0.44240400667779634
28,0.7527551785151592,0.867718563004527,2.266388852345316,0.7053199107030033,0.6795087483176312,0.4090150250417362
29,0.7479573664559187,0.8712964230968107,2.0215353181487634,0.7068783960237564,0.6756393001345895,0.4257095158597663
30,0.729783434420824,0.8811140280537387,1.932185201268447,0.7151762773261446,0.6727792732166891,0.4340567612687813
31,0.7197330184381284,0.8673667553411697,2.0861500470261825,0.7186302177667326,0.6719380888290714,0.4340567612687813
32,0.7079381987332013,0.8759270076169282,1.9694508941550004,0.7201044606377154,0.6687415881561238,0.44908180300500833
33,0.7049722709966638,0.8925356853412845,2.033635017118956,0.7254538561981383,0.6721063257065949,0.4657762938230384
34,0.6863072040488296,0.8560559961429086,2.279863853203623,0.7319405248304621,0.6889300134589502,0.4257095158597663
35,0.6726623284266483,0.9075668918629808,1.9728208843030428,0.7392274967356051,0.667900403768506,0.4674457429048414
36,0.6703245630914552,0.8846297207218344,2.033794625809318,0.736910829366918,0.6756393001345895,0.4340567612687813
37,0.6529741511652573,0.8606778116401045,2.2264378196314762,0.7461353776167811,0.6911170928667564,0.44574290484140233
38,0.6467415549493624,0.8514925198809754,2.170241406089381,0.7484941662103534,0.6840511440107672,0.4557595993322204
39,0.6314640331139783,0.854110762584574,2.2315798088123926,0.7546438650435955,0.6909488559892328,0.4574290484140234
40,0.6243707188417648,0.8738170638329961,1.9088235779812461,0.7603302304031001,0.6736204576043069,0.4574290484140234
41,0.6144487654986086,0.9116150704638091,2.169918534002806,0.7613411398003453,0.667900403768506,0.41736227045075125
42,0.6025531966831645,0.8659074297775665,2.186409608313912,0.7657638684132935,0.6857335127860027,0.4574290484140234
43,0.5906639794023291,0.8734532426391798,2.674403109048542,0.7678699296575544,0.6956594885598923,0.41068447412353926
44,0.5807738278633501,0.8931135559775015,2.1284808391018917,0.7746093256391896,0.6784993270524899,0.44741235392320533
45,0.5778259121664772,0.8785079104665626,2.345989139456498,0.775072659112927,0.6953230148048453,0.4373956594323873
46,0.5646854013008771,0.8856801278688895,2.248257749959042,0.7837496314392822,0.6880888290713324,0.4524207011686144
47,0.5513178877371823,0.9748834505006271,2.625011196261958,0.785223874310265,0.6811911170928667,0.42070116861435725
48,0.5418502593016368,0.92537292624293,2.552373312021557,0.7894781180236722,0.6885935397039031,0.44407345575959933
49,0.5341811531356403,0.9044827586077454,2.7432408834758557,0.7941535739859316,0.6970053835800808,0.41235392320534225
50,0.517086142322646,0.9048858042305676,1.9649533880384344,0.7992081209721579,0.6889300134589502,0.4307178631051753
51,0.5141894261269878,0.9808385634183964,2.2256770228084766,0.8006402426182554,0.669414535666218,0.44908180300500833
