Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.422880863484668,1.2197138933084344,2.1417720976628756,0.42087527905311484,0.507907133243607,0.27212020033388984
2,1.173743694659192,1.148222607470328,2.0728878190642908,0.536540162587928,0.5449192462987887,0.330550918196995
3,1.0453099571268836,1.0145843317431789,2.088389167660161,0.5867486626511099,0.601278600269179,0.3622704507512521
4,0.9391764846813646,1.1011705160221106,2.0636223491869474,0.6319026157280654,0.5831090174966352,0.37061769616026713
5,0.8566639129162799,1.0058126364764508,2.1890316919276587,0.6687165662777473,0.6032974427994616,0.3772954924874791
6,0.7779152105559879,1.0367775471200065,1.9329985537027057,0.7040562739564467,0.6118775235531628,0.41569282136894825
7,0.7007934750230967,1.0527980975926883,2.0740423171143783,0.7354787077208205,0.6135598923283984,0.4073455759599332
8,0.6278478756265821,1.0507646725658246,2.8932097993398966,0.7667747778105387,0.6233176312247645,0.328881469115192
9,0.5557780563680711,1.1036413755187744,2.1621072762890865,0.7941535739859316,0.6191117092866757,0.41903171953255425
10,0.49731108902218046,1.1001675400447342,2.9106333098913493,0.820900551788046,0.6324024226110363,0.3606010016694491
11,0.432882817017763,1.1537052220865203,2.681015366002133,0.8453308622214734,0.6411507402422612,0.41569282136894825
12,0.37425458540693124,1.2550912483229792,2.871114771617086,0.8669811718124764,0.6327388963660835,0.3739565943238731
13,0.3288184120520608,1.3072192838305348,3.2880483301062333,0.8835769344172528,0.6399730820995962,0.39565943238731216
14,0.28915095215003106,1.2878742314429492,3.3324052911055717,0.8987405753759319,0.6387954239569313,0.3672787979966611
15,0.24964211320358948,1.362877318815839,2.7627274927340055,0.9147045196074302,0.6263458950201884,0.41736227045075125
16,0.22099051857869217,1.3751869922928182,3.831827496227465,0.9244766437808012,0.645693135935397,0.38731218697829717
17,0.1918491790647872,1.4976770413553804,3.840120478680259,0.9333642222315824,0.6428331090174967,0.38731218697829717
18,0.18111961121003162,1.40055502223612,3.024377126442759,0.9376184659449897,0.6453566621803499,0.4006677796327212
19,0.15525891373468678,1.5276271257329213,3.591203451156616,0.9472221052188198,0.6332436069986541,0.3989983305509182
20,0.13326123373575427,1.5623064246970624,4.069039633399562,0.9579208963396656,0.650235531628533,0.3656093489148581
21,0.11460456467827285,1.6767999698565672,3.7269258310920312,0.9642390800724485,0.6404777927321669,0.41736227045075125
22,0.09983317257875371,1.6388794668744848,3.6161724956412065,0.96739817193884,0.6438425302826379,0.41736227045075125
23,0.10026092621224186,1.5165401163100396,3.2414581399214897,0.9677351417379217,0.6512449528936743,0.4240400667779633
24,0.08076197776025301,1.7293932568150452,4.197610748441596,0.9762857503896213,0.6448519515477793,0.38397328881469117
25,0.07481909606998317,1.719920835988809,4.272469300972788,0.9771281748873257,0.6507402422611036,0.4056761268781302
26,0.06663260735430808,1.7410455288281614,3.8639921577353227,0.9810454488016511,0.6409825033647375,0.4040066777963272
27,0.05831887872282929,1.8230325367310465,4.2976887539813395,0.9832357524956826,0.6519179004037685,0.4006677796327212
28,0.06073173496551652,1.8411221565967877,3.853479743003845,0.9827302977970599,0.6320659488559892,0.4090150250417362
29,0.05770683721377987,1.7840483930407554,3.96929395198822,0.9826881765721747,0.6450201884253028,0.41736227045075125
30,0.051345587773598426,1.8889419084415975,4.443238998714246,0.98466787414178,0.6451884253028264,0.38397328881469117
31,0.04748735860903008,1.8092082579412387,4.403224399215297,0.9866054504865002,0.6488896366083445,0.3823038397328882
32,0.04385610058555154,1.8306886639595608,5.098839276715329,0.9870266627353523,0.6579744279946165,0.37061769616026713
33,0.04032885699819532,1.949711559097513,4.958663457318356,0.9882481782570237,0.6527590847913862,0.3555926544240401
34,0.03794799489822258,1.8395504457775944,4.572083021465101,0.9878690872330568,0.654777927321669,0.38564273789649417
35,0.031237746046836747,1.918834404328898,4.567278736516049,0.9905648456257108,0.6475437415881561,0.3806343906510851
36,0.025680473370150354,1.9132216674067901,5.130246036931088,0.9924181795206605,0.6477119784656796,0.35058430717863104
37,0.0313063839298311,1.9677972218506188,4.914132557417217,0.9897645423528916,0.6546096904441454,0.3989983305509182
38,0.034642672667779074,1.9915727597830464,5.171526275183025,0.9886272692809907,0.6475437415881561,0.3739565943238731
39,0.03379452039074127,1.9353014428106103,4.816936561935826,0.9889642390800725,0.6515814266487214,0.38898163606010017
