Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.51823355570797,1.523181079856811,1.8375849504219859,0.36776041447285285,0.39569313593539707,0.2604340567612688
2,1.3013876128710826,1.491484671831131,1.9053204655647278,0.47255802198727936,0.41419919246298786,0.2888146911519199
3,1.1844441054885921,1.4613333879619517,1.7497746128784983,0.5206604608062002,0.42378869448183043,0.333889816360601
4,1.1163142242160127,1.4078581341171776,1.6464831201653731,0.5546522892885725,0.4878869448183042,0.32554257095158595
5,1.0654851328732189,1.355793898784986,1.6200295310271413,0.5753759319321006,0.4892328398384926,0.333889816360601
6,1.0236662438696607,1.4218680421190877,1.6648010831130178,0.5935301798576302,0.43707940780619114,0.29716193656093487
7,0.9939744738997475,1.366777293784644,1.6578734987660457,0.6025441219830673,0.47039030955585465,0.34390651085141904
8,0.9652210904581527,1.4127092180393075,1.6901514906632273,0.6164020049703045,0.378028263795424,0.31719532554257096
9,0.9416796965298627,1.6452133112376737,1.7630023987669694,0.627227159765806,0.226278600269179,0.25375626043405675
10,0.9183908079391863,1.4011730208832731,1.699634219470777,0.6404111031548797,0.4253028263795424,0.34223706176961605
11,0.8960501212235088,1.4559434439225862,1.6574829471738715,0.6474453477107114,0.3563257065948856,0.31552587646076796
12,0.8774090769356795,1.5195388598467714,1.8273450136184692,0.6571753506591972,0.33781965006729475,0.29549248747913187
13,0.8579588079187427,1.4323079624483663,1.7016204313228005,0.661176867023293,0.40713324360699865,0.3105175292153589
14,0.8380034819767481,1.5074516893714986,1.7364736418975026,0.6708226275220084,0.2999663526244953,0.27545909849749584
15,0.8229669208394871,1.3697678879384072,1.7435790551336188,0.6767195990059391,0.4449865410497981,0.35392320534223703
16,0.8005033954375517,1.404682173684079,1.7610491075013812,0.6875868750263258,0.40864737550471064,0.3038397328881469
17,0.786027428104148,1.3619720285297723,1.6344305872917175,0.6940735436586496,0.45323014804845224,0.3622704507512521
18,0.771122770640005,1.2822155032747535,1.6919467637413426,0.7007708184153996,0.5329744279946165,0.38564273789649417
19,0.7538857731134744,1.5463192208159355,1.8304434324565686,0.706246577650478,0.3336137281292059,0.3021702838063439
20,0.7403296366173302,1.4268319289530478,1.7577200437846936,0.7113011246367045,0.42042395693135937,0.35392320534223703
21,0.7202947704759087,1.5261872776093022,1.948533535003662,0.7161450654985047,0.3250336473755047,0.2904841402337229
22,0.7012888575198676,1.5250623865473656,1.9223068607480902,0.7271387051935471,0.35598923283983847,0.2988313856427379
23,0.6865967625094392,1.4042560801070223,1.8133609012553566,0.7308874942083315,0.4490242261103634,0.3639398998330551
24,0.6705497857333836,1.518367229289906,2.156914067895789,0.7343414346489195,0.33933378196500674,0.2654424040066778
25,0.6539178226153163,1.397341961501747,1.7545251563975686,0.7428920433006192,0.4518842530282638,0.39065108514190316
26,0.6391554794944522,1.5794273454655883,1.8469091496969525,0.7490838633587464,0.38273889636608344,0.33889816360601
27,0.6221708610473136,1.282961955474269,1.739075874027453,0.7578871993597573,0.5097577388963661,0.39398998330550916
28,0.6049950805234138,1.458236249223832,1.8455651778923838,0.7642896255423107,0.4214333781965007,0.330550918196995
29,0.5943157189196814,1.330934308949978,1.9078161026302136,0.7672381112842761,0.49377523553162855,0.3806343906510851
30,0.5769213941400102,1.3600515796933124,1.96170459295574,0.7717029611221095,0.4554172274562584,0.35225375626043404
31,0.5583470146149155,1.4527368956515867,1.9043277658914264,0.7799165999747273,0.4353970390309556,0.335559265442404
32,0.5428142843421578,1.3978908037145932,1.8756429427548458,0.7892253906743608,0.45407133243607,0.3789649415692821
33,0.5319830666665198,1.3932845908147033,1.922276954901846,0.7940693315361611,0.4184051144010767,0.34390651085141904
34,0.5081606855982478,1.5451678411774739,2.1020289879096183,0.80632660797776,0.3997308209959623,0.3021702838063439
35,0.49280923227415574,1.3679506422210765,1.83329754440408,0.8106229729160525,0.4907469717362046,0.41235392320534225
36,0.4808942885502088,1.637617295227384,2.0229827981246147,0.8135714586580177,0.3755047106325707,0.31552587646076796
37,0.4645284071057593,1.6746629454115385,2.238540530204773,0.8204793395391938,0.3679340511440108,0.29549248747913187
38,0.4495126049528827,1.6675215248138673,2.237371275299474,0.826460553472895,0.3657469717362046,0.3038397328881469
39,0.43202004332416705,1.6381518409777713,2.158571983638563,0.8334526768038415,0.37668236877523553,0.31719532554257096
40,0.41262022637061757,1.38399253016518,1.9639521931347095,0.841413588307148,0.4564266487213997,0.3672787979966611
41,0.40784762737986374,1.3522018619602727,1.8631379478856136,0.8447832862979655,0.47863391655450876,0.3789649415692821
42,0.3850102285387602,1.4395057962786766,1.955761027963538,0.8506802577818963,0.43792059219380886,0.34390651085141904
43,0.3652155505307521,1.5336464419159839,2.1722244808548377,0.8602838970557264,0.41823687752355315,0.3555926544240401
44,0.35694789574192864,1.4254803510122402,1.8962915790708441,0.863274504022577,0.43707940780619114,0.35392320534223703
45,0.34798485510844507,1.5283839795938743,2.02999956984269,0.8659281411903458,0.45171601615074025,0.3606010016694491
46,0.3330095745252842,1.4520010582061225,1.876814111282951,0.874394507392275,0.4421265141318977,0.3589315525876461
47,0.31819200711676254,1.6327368811734262,2.0622500055714656,0.8799966303020091,0.38172947510094213,0.32053422370617696
48,0.3061116017634049,1.5593785805407392,2.1151565281968367,0.8844193589149573,0.4377523553162853,0.3071786310517529
49,0.2952634271427567,1.6753393709659576,2.180732504317635,0.8891369361021019,0.4120121130551817,0.328881469115192
50,0.2843646527603118,1.63670821071312,2.292826147455918,0.8940651194136725,0.3781965006729475,0.27879799666110183
51,0.26647355291563163,1.8167500805149797,2.2540435947869955,0.9017733035676677,0.3608681022880215,0.2921535893155259
